,acc_phone_x,acc_phone_y,acc_phone_z,lin_acc_phone_x,lin_acc_phone_y,lin_acc_phone_z,mag_phone_x,mag_phone_y,mag_phone_z,labelCycling,labelStairs,labelWalking,labelSitting,labelOther
1970-01-01 00:00:01.011252605,-0.2298433632,4.098873138,7.948749542000001,-0.421299994,-0.43770000340000004,-0.9017999768000001,-1.875,-28.4375,-4.9375,1,0,0,0,0
1970-01-01 00:00:02.011252605,0.2298433632,1.953668594,11.93270111,0.08209999651000001,-0.3956999779,1.086799979,-1.0,-22.5625,-11.25,1,0,0,0,0
1970-01-01 00:00:03.011252605,0.383072257,0.42137950659999995,9.538499832000001,0.4156000018,-0.07419999689,0.1515000015,-5.25,-16.25,-17.0,1,0,0,0,0
1970-01-01 00:00:04.011252605,1.1492167709999999,3.6391866210000003,10.34295177,0.5430999994,-0.4160999954,1.636699915,-17.5625,-27.625,-38.75,1,0,0,0,0
1970-01-01 00:00:05.011252605,-0.07661445438999999,3.945644379,9.069235802,0.5389999746999999,0.3489999771,0.3792999983,-12.6875,-26.8125,-40.6875,1,0,0,0,0
1970-01-01 00:00:06.011252605,-0.8427590131999999,3.79241538,9.385271072,1.0365999940000001,0.9979999661,0.35060000420000004,-2.0625,-8.75,-47.125,1,0,0,0,0
1970-01-01 00:00:07.011252605,0.383072257,4.252102375,8.743624687,0.1964000016,0.01709999889,0.3267999887,12.3125,-16.25,-43.75,1,0,0,0,0
1970-01-01 00:00:08.011252605,-2.068590164,4.098873138,9.069235802,-1.12559998,0.6392999886999999,-0.24059998989999998,25.5625,-22.8125,-36.1875,1,0,0,0,0
1970-01-01 00:00:09.011252605,-3.141192675,4.558559895,8.111555099,0.09549999982000001,-1.1414999959999999,0.600300014,26.1875,-22.75,-35.625,1,0,0,0,0
1970-01-01 00:00:10.011252605,-0.5363011956,3.3327288630000003,9.069235802,-0.04719999805,0.2678000033,0.2160999924,-10.875,-13.0625,-44.0,1,0,0,0,0
