"Time (s)"	"Latitude (°)"	"Longitude (°)"	"Height (m)"	"Velocity (m/s)"	"Direction (°)"	"Horizontal Accuracy (m)"	"Vertical Accuracy (m)"
8.785506150E2	5.233712362E1	4.876707724E0	-3.665998571E0	4.064796448E0	1.732019653E2	1.512949562E1	0.000000000E0
8.795514827E2	5.233708811E1	4.876702428E0	-3.509818034E0	4.393635273E0	1.817521973E2	1.337899971E1	0.000000000E0
8.805108738E2	5.233704535E1	4.876709090E0	-3.167158779E0	4.651467323E0	1.769476013E2	1.699373055E1	0.000000000E0
8.815168999E2	5.233700728E1	4.876727489E0	-3.062536257E0	4.581435680E0	1.708625946E2	1.730040169E1	0.000000000E0
8.825128598E2	5.233697561E1	4.876752368E0	-3.051661259E0	4.351580620E0	1.637882538E2	2.172902870E1	0.000000000E0
8.835260144E2	5.233695017E1	4.876785492E0	-2.827696945E0	4.155735493E0	1.593209229E2	2.326318359E1	0.000000000E0
8.845234113E2	5.233695986E1	4.876849473E0	-2.362930524E0	3.372933865E0	1.456827240E2	2.381266022E1	0.000000000E0
8.855103217E2	5.233696349E1	4.876900451E0	-2.629945167E0	2.679801226E0	1.387566376E2	2.082826424E1	0.000000000E0
8.865153723E2	5.233696500E1	4.876938606E0	-2.835880900E0	2.356584311E0	1.263452759E2	1.986508560E1	0.000000000E0
8.875175806E2	5.233690554E1	4.876993458E0	-2.567499508E0	2.548061848E0	1.251943512E2	1.960006714E1	0.000000000E0
8.885192353E2	5.233687119E1	4.877035803E0	-2.788848626E0	1.942964077E0	1.025073395E2	1.884219551E1	0.000000000E0
8.895091509E2	5.233684153E1	4.877083916E0	-2.698397073E0	2.419553995E0	1.053633499E2	1.834732246E1	0.000000000E0
8.905454207E2	5.233682897E1	4.877133078E0	-3.119557127E0	2.135328531E0	1.110602722E2	1.705641365E1	0.000000000E0
8.915462379E2	5.233680857E1	4.877168314E0	-4.055312216E0	2.212543726E0	1.267887650E2	1.517839050E1	0.000000000E0
8.925118587E2	5.233678465E1	4.877192164E0	-4.605635944E0	2.075355768E0	1.267502518E2	1.626539230E1	0.000000000E0
8.935108551E2	5.233676454E1	4.877213776E0	-5.029386983E0	2.156023026E0	1.325484009E2	1.697488785E1	0.000000000E0
8.945463363E2	5.233674335E1	4.877237605E0	-4.833572237E0	2.139210463E0	1.325835114E2	1.772782135E1	0.000000000E0
8.955450832E2	5.233672887E1	4.877256978E0	-4.727154556E0	1.885736942E0	1.350099487E2	1.744421387E1	0.000000000E0
8.965183582E2	5.233673096E1	4.877283715E0	-4.020076227E0	1.508284807E0	9.864697266E1	1.646434212E1	0.000000000E0
8.975484801E2	5.233672480E1	4.877308864E0	-3.343710792E0	1.645106792E0	1.336408844E2	1.543372917E1	0.000000000E0
8.985186447E2	5.233671656E1	4.877336545E0	-2.318721660E0	1.667017102E0	1.259741211E2	1.675723076E1	0.000000000E0
8.995112009E2	5.233668133E1	4.877362302E0	-1.329077959E0	1.540477395E0	1.226969833E2	1.643388939E1	0.000000000E0
9.005112644E2	5.233663294E1	4.877370573E0	-9.120454665E-1	2.438057184E0	1.469577484E2	1.631397247E1	0.000000000E0
9.015115644E2	5.233659751E1	4.877382692E0	-6.146865877E-1	2.344032288E0	1.521333160E2	1.785078430E1	0.000000000E0
9.025110170E2	5.233656360E1	4.877394605E0	-1.745079996E-1	2.618592262E0	1.510256958E2	1.644960213E1	0.000000000E0
9.035114322E2	5.233653110E1	4.877415375E0	4.016938526E-1	2.687548399E0	1.418705444E2	1.714343834E1	0.000000000E0
9.045192889E2	5.233650098E1	4.877435501E0	9.547484071E-1	2.640484810E0	1.463111267E2	1.866543579E1	0.000000000E0
9.055117665E2	5.233646186E1	4.877455305E0	1.753617120E0	3.370860577E0	1.524945221E2	2.566404724E1	0.000000000E0
9.065263681E2	5.233641935E1	4.877489359E0	3.200136430E0	4.859576702E0	1.475340118E2	1.673476219E1	0.000000000E0
9.075104832E2	5.233637407E1	4.877519458E0	3.836484167E0	4.099411011E0	1.509263306E2	2.545530319E1	0.000000000E0
9.085460040E2	5.233632418E1	4.877543929E0	4.290623962E0	4.258994102E0	1.518910675E2	1.724966240E1	0.000000000E0
9.095160301E2	5.233628368E1	4.877580211E0	5.126582716E0	4.446029186E0	1.530453491E2	1.625907326E1	0.000000000E0
9.105254056E2	5.233625545E1	4.877624015E0	6.268595117E0	3.496421099E0	1.409306488E2	1.675240707E1	0.000000000E0
9.115147702E2	5.233622882E1	4.877665268E0	7.265142187E0	3.418098927E0	1.412924194E2	1.641193199E1	0.000000000E0
9.125451681E2	5.233619296E1	4.877701823E0	8.024165553E0	3.039635897E0	1.455106506E2	1.617720604E1	0.000000000E0
9.135397473E2	5.233614629E1	4.877720059E0	8.237610957E0	3.375041246E0	1.552076721E2	1.400807858E1	0.000000000E0
9.145411644E2	5.233609564E1	4.877743447E0	8.550134198E0	4.521611691E0	1.499205170E2	1.682929039E1	0.000000000E0
9.155105769E2	5.233604532E1	4.877777440E0	9.040280322E0	4.498939037E0	1.426897888E2	1.717373657E1	0.000000000E0
9.165106436E2	5.233598641E1	4.877806450E0	9.600614478E0	5.545918941E0	1.558927307E2	1.260344791E1	0.000000000E0
9.175148999E2	5.233591732E1	4.877828162E0	9.874727819E0	6.041357994E0	1.589420929E2	1.294925117E1	0.000000000E0
9.185159655E2	5.233585339E1	4.877853388E0	1.019200181E1	5.878307343E0	1.549352112E2	1.254052258E1	0.000000000E0
9.195171650E2	5.233579152E1	4.877880730E0	1.035385952E1	5.372206211E0	1.518514557E2	1.404114532E1	0.000000000E0
9.205158561E2	5.233573593E1	4.877907729E0	1.071259222E1	5.356405258E0	1.541513214E2	1.596498203E1	0.000000000E0
9.215163566E2	5.233568959E1	4.877936155E0	1.087562225E1	4.950173855E0	1.516681976E2	1.240307140E1	0.000000000E0
9.225183228E2	5.233563580E1	4.877959071E0	1.089398690E1	4.970448494E0	1.525477448E2	1.666248322E1	0.000000000E0
9.235204577E2	5.233558924E1	4.877988837E0	1.114387959E1	5.085573196E0	1.538986969E2	1.454047203E1	0.000000000E0
9.245162207E2	5.233553808E1	4.878015587E0	1.137195973E1	5.137436390E0	1.580455322E2	1.587451172E1	0.000000000E0
9.255088249E2	5.233549506E1	4.878057762E0	1.209500589E1	5.101711273E0	1.576431885E2	1.560229492E1	0.000000000E0
9.265218280E2	5.233546572E1	4.878123811E0	1.381583894E1	4.979995251E0	1.542792358E2	1.632179260E1	0.000000000E0
9.275162556E2	5.233543503E1	4.878181903E0	1.507576226E1	4.551836491E0	1.546755371E2	1.202480888E1	0.000000000E0
9.285172113E2	5.233539485E1	4.878217037E0	1.476134213E1	4.181635857E0	1.579283600E2	9.814648628E0	0.000000000E0
9.295168686E2	5.233534678E1	4.878233066E0	1.345674670E1	4.294998169E0	1.674305420E2	9.066543579E0	0.000000000E0
9.305243103E2	5.233530001E1	4.878231634E0	1.236505548E1	4.410917759E0	1.793762054E2	9.170167923E0	0.000000000E0
9.315136926E2	5.233526121E1	4.878215996E0	1.193402028E1	4.243689537E0	1.958267212E2	5.560526371E0	0.000000000E0
9.325472743E2	5.233522827E1	4.878172802E0	1.179033456E1	4.488381386E0	2.290149994E2	6.835554600E0	0.000000000E0
9.335110910E2	5.233519382E1	4.878100155E0	1.135733146E1	5.142924309E0	2.396778107E2	6.943029881E0	0.000000000E0
9.345209259E2	5.233518092E1	4.878028811E0	1.048089093E1	3.779767752E0	2.604756775E2	7.553210258E0	0.000000000E0
9.355134582E2	5.233517289E1	4.877953747E0	9.937511189E0	4.804901123E0	2.573471069E2	6.839674950E0	0.000000000E0
9.365425926E2	5.233515982E1	4.877867758E0	9.161619629E0	4.763782978E0	2.517542572E2	7.891164303E0	0.000000000E0
9.375465577E2	5.233514731E1	4.877792627E0	8.783490253E0	4.519922256E0	2.545059814E2	6.735682011E0	0.000000000E0
9.385111056E2	5.233513783E1	4.877719136E0	8.510088017E0	4.669656754E0	2.603675537E2	8.029612541E0	0.000000000E0
9.395163462E2	5.233513553E1	4.877644121E0	8.203993814E0	4.709543705E0	2.705567932E2	1.022389221E1	0.000000000E0
9.405162212E2	5.233513505E1	4.877568892E0	7.843370607E0	4.797601223E0	2.705043640E2	1.076813126E1	0.000000000E0
9.415250436E2	5.233513486E1	4.877493246E0	7.547653513E0	4.672704697E0	2.697063293E2	1.359600830E1	0.000000000E0
9.425217613E2	5.233513459E1	4.877420382E0	7.366415350E0	4.661898613E0	2.695382996E2	1.323983097E1	0.000000000E0
9.435097014E2	5.233513143E1	4.877349327E0	7.127995704E0	4.351180077E0	2.672858887E2	1.280580235E1	0.000000000E0
9.445167900E2	5.233513081E1	4.877280217E0	7.080262056E0	4.437010765E0	2.697614441E2	9.313384056E0	0.000000000E0
9.455161728E2	5.233512910E1	4.877208600E0	7.145095652E0	4.618493080E0	2.692777100E2	8.537175179E0	0.000000000E0
9.465171743E2	5.233512759E1	4.877138282E0	7.306374812E0	4.646466255E0	2.667923584E2	9.656342506E0	0.000000000E0
9.475117952E2	5.233512531E1	4.877067237E0	7.359358672E0	4.617141724E0	2.667406921E2	1.057335758E1	0.000000000E0
9.485251290E2	5.233512541E1	4.876998602E0	7.271817725E0	4.459878922E0	2.701900635E2	1.153779221E1	0.000000000E0
9.495470035E2	5.233512752E1	4.876930591E0	7.060160047E0	4.258932114E0	2.730009460E2	1.232854176E1	0.000000000E0
9.505470436E2	5.233512939E1	4.876859213E0	6.959941630E0	4.606704235E0	2.729223938E2	1.178556538E1	0.000000000E0
9.515180452E2	5.233513143E1	4.876785786E0	7.031568036E0	4.634686470E0	2.752275391E2	1.112530136E1	0.000000000E0
9.525137196E2	5.233513357E1	4.876714413E0	7.143953618E0	4.511243343E0	2.714635315E2	8.506340027E0	0.000000000E0
9.535161613E2	5.233513227E1	4.876640248E0	7.106595947E0	4.499787807E0	2.691004333E2	1.192373276E1	0.000000000E0
9.545399551E2	5.233513281E1	4.876566712E0	7.035568466E0	4.544570923E0	2.706887512E2	1.162817192E1	0.000000000E0
9.555541374E2	5.233513624E1	4.876493156E0	7.230480721E0	4.580432415E0	2.729948120E2	1.165858650E1	0.000000000E0
9.565476035E2	5.233514029E1	4.876422705E0	7.415791123E0	4.708435535E0	2.700871887E2	8.141283989E0	0.000000000E0
9.575422540E2	5.233514092E1	4.876348888E0	7.518361143E0	4.459977150E0	2.750927429E2	1.138938427E1	0.000000000E0
9.585167295E2	5.233514626E1	4.876276061E0	7.847541925E0	4.671555042E0	2.760130005E2	1.219139099E1	0.000000000E0
9.595112577E2	5.233515569E1	4.876204799E0	8.195126706E0	4.511743546E0	2.808169556E2	1.229882336E1	0.000000000E0
9.605413821E2	5.233516504E1	4.876139002E0	8.186103137E0	4.257849693E0	2.866539917E2	1.238645363E1	0.000000000E0
9.615487071E2	5.233517151E1	4.876071437E0	8.517822700E0	4.444947243E0	2.770431519E2	1.167313862E1	0.000000000E0
9.625111342E2	5.233517597E1	4.876001825E0	8.521268157E0	4.480687141E0	2.741129150E2	1.172914219E1	0.000000000E0
9.635620707E2	5.233517771E1	4.875931465E0	8.858481405E0	4.322576523E0	2.701770935E2	1.001877213E1	0.000000000E0
9.645120941E2	5.233517705E1	4.875856733E0	9.318316471E0	4.751396656E0	2.716659851E2	1.030804634E1	0.000000000E0
9.655151321E2	5.233518141E1	4.875777817E0	9.677312243E0	5.084913254E0	2.736226501E2	1.093047523E1	0.000000000E0
9.665209431E2	5.233518709E1	4.875699878E0	9.867706579E0	4.957461834E0	2.747843628E2	1.153405094E1	0.000000000E0
9.675507556E2	5.233519223E1	4.875624869E0	9.943645099E0	4.736935139E0	2.739285583E2	1.235226536E1	0.000000000E0
9.685508202E2	5.233520589E1	4.875545016E0	1.075162182E1	5.289855480E0	2.726557617E2	1.233932495E1	0.000000000E0
9.695531358E2	5.233521238E1	4.875469072E0	1.121577819E1	4.840795040E0	2.717595520E2	1.276386452E1	0.000000000E0
9.705542999E2	5.233521407E1	4.875400542E0	1.175375812E1	4.449299335E0	2.707767029E2	1.178268623E1	0.000000000E0
9.715492207E2	5.233521189E1	4.875320123E0	1.249123582E1	5.588592529E0	2.693512268E2	1.029885864E1	0.000000000E0
9.725155571E2	5.233521354E1	4.875240926E0	1.290294704E1	4.931867123E0	2.751760559E2	1.174411964E1	0.000000000E0
9.735264504E2	5.233521891E1	4.875167845E0	1.313315370E1	5.173238754E0	2.741697083E2	1.267458248E1	0.000000000E0
9.745482316E2	5.233521931E1	4.875091408E0	1.317066959E1	4.974383354E0	2.689389954E2	1.279358196E1	0.000000000E0
9.755167285E2	5.233521575E1	4.875015728E0	1.324759906E1	4.845144749E0	2.648163147E2	1.246893501E1	0.000000000E0
9.765228519E2	5.233520942E1	4.874938267E0	1.339284553E1	5.135321617E0	2.631293335E2	1.221644402E1	0.000000000E0
9.775260238E2	5.233519426E1	4.874855216E0	1.381339673E1	5.106987000E0	2.569721680E2	1.138282585E1	0.000000000E0
9.785472582E2	5.233517839E1	4.874785392E0	1.364022851E1	4.492102623E0	2.501358032E2	1.252930450E1	0.000000000E0
9.795541509E2	5.233517071E1	4.874714223E0	1.378010785E1	4.700554848E0	2.641783752E2	1.002520561E1	0.000000000E0
9.805228129E2	5.233516466E1	4.874632020E0	1.434992854E1	4.905662537E0	2.693329773E2	1.068674088E1	0.000000000E0
9.815181665E2	5.233516577E1	4.874557227E0	1.500145959E1	4.834731579E0	2.696413879E2	9.897613525E0	0.000000000E0
9.825200446E2	5.233516559E1	4.874481851E0	1.515477440E1	4.752745152E0	2.711241150E2	1.301478291E1	0.000000000E0
9.835131321E2	5.233516800E1	4.874416752E0	1.531478285E1	4.373369217E0	2.695035400E2	9.596910477E0	0.000000000E0
9.845120644E2	5.233516841E1	4.874350942E0	1.525431458E1	4.679965019E0	2.687804260E2	1.321817970E1	0.000000000E0
9.855188160E2	5.233517047E1	4.874282879E0	1.522977698E1	4.661869526E0	2.681406250E2	1.210027695E1	0.000000000E0
9.865106597E2	5.233517067E1	4.874216532E0	1.521315817E1	4.594502926E0	2.690180054E2	1.278964901E1	0.000000000E0
9.875156113E2	5.233517376E1	4.874149994E0	1.519160939E1	4.666142464E0	2.727071838E2	1.315978622E1	0.000000000E0
9.885442738E2	5.233517729E1	4.874080929E0	1.513959437E1	4.737478256E0	2.718649292E2	1.427521515E1	0.000000000E0
9.895416316E2	5.233518145E1	4.874009382E0	1.485241735E1	4.859620094E0	2.724534607E2	1.391904259E1	0.000000000E0
9.905399275E2	5.233518544E1	4.873933712E0	1.477162344E1	5.093138218E0	2.709649048E2	1.428461933E1	0.000000000E0
9.915407285E2	5.233518463E1	4.873860583E0	1.458787866E1	4.354704380E0	2.670546570E2	1.502249146E1	0.000000000E0
9.925130082E2	5.233518665E1	4.873788704E0	1.427850230E1	4.580077648E0	2.711128235E2	1.477145672E1	0.000000000E0
9.935113400E2	5.233518689E1	4.873709440E0	1.413672095E1	5.429942608E0	2.697962036E2	1.483900166E1	0.000000000E0
9.945456681E2	5.233518876E1	4.873636177E0	1.406235732E1	4.706840038E0	2.721586914E2	1.532033062E1	0.000000000E0
9.955109420E2	5.233518595E1	4.873566033E0	1.379851603E1	4.646182537E0	2.663692322E2	1.465252113E1	0.000000000E0
9.965249832E2	5.233518418E1	4.873496452E0	1.372435674E1	4.863883972E0	2.675354614E2	1.544762611E1	0.000000000E0
9.975514712E2	5.233518420E1	4.873425729E0	1.381454402E1	4.921770096E0	2.713363037E2	1.218552971E1	0.000000000E0
9.985171764E2	5.233518507E1	4.873354428E0	1.384126680E1	4.726186752E0	2.729608765E2	1.391996384E1	0.000000000E0
9.995191384E2	5.233518366E1	4.873281937E0	1.380035216E1	4.852605820E0	2.709270935E2	1.386375427E1	0.000000000E0
1.000521685E3	5.233518163E1	4.873206709E0	1.363019374E1	5.252676010E0	2.679247131E2	1.381291008E1	0.000000000E0
1.001519857E3	5.233517493E1	4.873125943E0	1.352311158E1	5.279934883E0	2.666967468E2	1.368259907E1	0.000000000E0
1.002518339E3	5.233517143E1	4.873045370E0	1.345345181E1	5.297920227E0	2.675345459E2	1.356993866E1	0.000000000E0
1.003515349E3	5.233516543E1	4.872965720E0	1.366626774E1	5.143961430E0	2.660114136E2	1.239327240E1	0.000000000E0
1.004512090E3	5.233515897E1	4.872889587E0	1.339472913E1	5.133922577E0	2.644075317E2	1.161054707E1	0.000000000E0
1.005508420E3	5.233515356E1	4.872814480E0	1.314578570E1	5.057554722E0	2.689030457E2	1.224139690E1	0.000000000E0
1.006518350E3	5.233514991E1	4.872742785E0	1.300400005E1	4.818790436E0	2.663563843E2	1.292105579E1	0.000000000E0
1.007518359E3	5.233514788E1	4.872673610E0	1.293230088E1	4.884177208E0	2.661609192E2	1.264185524E1	0.000000000E0
1.008517465E3	5.233514778E1	4.872605494E0	1.279553508E1	4.546475410E0	2.682320557E2	1.345168209E1	0.000000000E0
1.009510925E3	5.233514979E1	4.872537262E0	1.290275312E1	4.602384567E0	2.712907104E2	1.287806988E1	0.000000000E0
1.010517223E3	5.233515650E1	4.872469173E0	1.291298801E1	4.717342377E0	2.741084290E2	1.503276634E1	0.000000000E0
1.011513137E3	5.233516257E1	4.872402671E0	1.301865180E1	4.583571434E0	2.741927185E2	1.508216095E1	0.000000000E0
1.012516311E3	5.233516354E1	4.872327538E0	1.308488293E1	4.866507053E0	2.716459351E2	1.555328083E1	0.000000000E0
1.013517090E3	5.233516583E1	4.872251169E0	1.326174495E1	5.187188625E0	2.702176208E2	1.459591675E1	0.000000000E0
1.014521050E3	5.233517230E1	4.872171987E0	1.343968692E1	5.222816944E0	2.722395630E2	1.470095921E1	0.000000000E0
1.015516212E3	5.233517664E1	4.872096320E0	1.365319295E1	4.932748318E0	2.703759460E2	1.655867386E1	0.000000000E0
1.016516461E3	5.233517981E1	4.872019602E0	1.385066385E1	5.101211548E0	2.707370911E2	1.621692657E1	0.000000000E0
1.017555924E3	5.233518474E1	4.871944750E0	1.397306538E1	4.947721481E0	2.708094788E2	1.653905106E1	0.000000000E0
1.018548596E3	5.233518272E1	4.871870435E0	1.427721897E1	4.861264229E0	2.674342346E2	1.642388344E1	0.000000000E0
1.019514321E3	5.233518563E1	4.871795197E0	1.444513372E1	5.345836163E0	2.719573975E2	1.551791573E1	0.000000000E0
1.020546257E3	5.233518423E1	4.871714407E0	1.472449806E1	5.338956356E0	2.725267029E2	1.624280357E1	0.000000000E0
1.021515717E3	5.233518273E1	4.871638640E0	1.535404069E1	5.331946373E0	2.722827454E2	1.598890877E1	0.000000000E0
1.022525450E3	5.233518275E1	4.871560805E0	1.571746196E1	5.286291122E0	2.709692688E2	1.626952553E1	0.000000000E0
1.023519284E3	5.233518389E1	4.871481402E0	1.616295014E1	5.288015842E0	2.708103943E2	1.538896561E1	0.000000000E0
1.024540481E3	5.233517621E1	4.871398209E0	1.666621180E1	5.109161854E0	2.718418579E2	1.405550861E1	0.000000000E0
1.025550252E3	5.233517710E1	4.871319155E0	1.722989033E1	5.125782013E0	2.687760010E2	1.363089848E1	0.000000000E0
1.026512573E3	5.233517834E1	4.871245159E0	1.757843098E1	4.865887642E0	2.688551025E2	1.170598030E1	0.000000000E0
1.027512220E3	5.233517843E1	4.871171098E0	1.780050623E1	5.188908100E0	2.677066040E2	1.300293541E1	0.000000000E0
1.028545152E3	5.233518028E1	4.871094616E0	1.810658606E1	5.335172176E0	2.695444641E2	1.256640244E1	0.000000000E0
1.029516629E3	5.233518569E1	4.871019349E0	1.833816423E1	5.196601391E0	2.718347473E2	1.317176533E1	0.000000000E0
1.030518269E3	5.233518894E1	4.870942665E0	1.849022008E1	5.472913742E0	2.690601196E2	1.168897057E1	0.000000000E0
1.031511106E3	5.233519199E1	4.870866328E0	1.842538837E1	5.286077976E0	2.703129883E2	1.197316456E1	0.000000000E0
1.032541656E3	5.233519509E1	4.870791016E0	1.884157951E1	5.389844894E0	2.682730713E2	7.160613537E0	0.000000000E0
1.033520658E3	5.233519899E1	4.870716547E0	1.911798187E1	5.324417591E0	2.707575073E2	1.028297043E1	0.000000000E0
1.034511523E3	5.233520407E1	4.870641405E0	1.925142055E1	5.234281063E0	2.723789673E2	9.441382408E0	0.000000000E0
1.035515495E3	5.233520717E1	4.870565498E0	1.948003894E1	5.199530602E0	2.725112305E2	1.164204502E1	0.000000000E0
1.036520537E3	5.233520929E1	4.870490395E0	1.970419508E1	5.094713211E0	2.714756775E2	1.065610409E1	0.000000000E0
1.037510842E3	5.233520352E1	4.870410444E0	1.956594036E1	5.360302448E0	2.665187073E2	7.576528072E0	0.000000000E0
1.038519088E3	5.233520272E1	4.870341502E0	1.874108666E1	4.551289082E0	2.783260498E2	8.495925903E0	0.000000000E0
1.039512423E3	5.233520751E1	4.870264263E0	1.818452173E1	5.567392826E0	2.851841736E2	1.001207542E1	0.000000000E0
1.040511896E3	5.233522208E1	4.870178652E0	1.788960514E1	5.584256649E0	2.845557861E2	9.424800873E0	0.000000000E0
1.041511597E3	5.233523271E1	4.870095284E0	1.740275479E1	5.312409401E0	2.833121033E2	7.968620777E0	0.000000000E0
1.042516786E3	5.233524074E1	4.870019579E0	1.703509626E1	5.246729851E0	2.785136719E2	1.028659916E1	0.000000000E0
1.043514333E3	5.233524435E1	4.869945276E0	1.637340446E1	5.211915016E0	2.759873352E2	1.172129154E1	0.000000000E0
1.044512522E3	5.233524740E1	4.869871226E0	1.617999524E1	5.112379074E0	2.753543091E2	1.291804028E1	0.000000000E0
1.045513599E3	5.233524500E1	4.869802222E0	1.562268070E1	4.964936256E0	2.711579285E2	9.736268997E0	0.000000000E0
1.046546481E3	5.233524042E1	4.869733236E0	1.509846132E1	4.742518902E0	2.665891113E2	9.178089142E0	0.000000000E0
1.047511057E3	5.233522577E1	4.869663111E0	1.458599126E1	4.631671906E0	2.600133667E2	8.717407227E0	0.000000000E0
1.048525390E3	5.233521564E1	4.869600693E0	1.410222705E1	4.215943813E0	2.614548950E2	8.582011223E0	0.000000000E0
1.049544399E3	5.233520296E1	4.869536593E0	1.381116261E1	4.042843342E0	2.659444580E2	9.460305214E0	0.000000000E0
1.050515807E3	5.233519198E1	4.869480073E0	1.304419905E1	3.597750187E0	2.667373962E2	7.912699223E0	0.000000000E0
1.051508779E3	5.233518457E1	4.869423223E0	1.277163707E1	3.790117741E0	2.679110413E2	7.091955662E0	0.000000000E0
1.052510352E3	5.233517700E1	4.869361899E0	1.317775589E1	4.006693363E0	2.655825806E2	8.077321053E0	0.000000000E0
1.053516747E3	5.233517000E1	4.869305514E0	1.359892212E1	3.399548054E0	2.650079651E2	6.886931896E0	0.000000000E0
1.054508550E3	5.233516753E1	4.869256876E0	1.389639326E1	2.958997726E0	2.676163940E2	7.205091476E0	0.000000000E0
1.055511645E3	5.233516867E1	4.869218400E0	1.404802995E1	2.314365149E0	2.769070435E2	8.787833214E0	0.000000000E0
1.056512265E3	5.233517312E1	4.869194871E0	1.417087779E1	1.340591788E0	2.808684998E2	6.856873989E0	0.000000000E0
1.057515123E3	5.233517987E1	4.869180923E0	1.398240850E1	7.185927033E-1	3.018926392E2	7.326406002E0	0.000000000E0
1.058513073E3	5.233517987E1	4.869180923E0	1.398240850E1	0.000000000E0	3.018926392E2	4.900000095E0	0.000000000E0
1.059548181E3	5.233518514E1	4.869187711E0	1.395565753E1	6.518499851E-1	1.347595406E1	4.699999809E0	0.000000000E0
1.060511542E3	5.233518514E1	4.869187711E0	1.395565753E1	0.000000000E0	1.347595406E1	4.900000095E0	0.000000000E0
1.061548866E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	6.737977028E0	4.900000095E0	0.000000000E0
1.062530008E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	6.737977028E0	4.900000095E0	0.000000000E0
1.063529273E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	6.737977028E0	4.900000095E0	0.000000000E0
1.064514558E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	6.737977028E0	4.900000095E0	0.000000000E0
1.065521619E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	6.737977028E0	4.900000095E0	0.000000000E0
1.066524320E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	6.737977028E0	4.900000095E0	0.000000000E0
1.067521750E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	6.737977028E0	4.900000095E0	0.000000000E0
1.068521286E3	5.233519988E1	4.869180064E0	1.427622354E1	8.724662066E-1	3.313294373E2	6.913279057E0	0.000000000E0
1.069524719E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	3.313294373E2	4.900000095E0	0.000000000E0
1.070546923E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	3.313294373E2	4.900000095E0	0.000000000E0
1.071546563E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	3.313294373E2	4.900000095E0	0.000000000E0
1.072513159E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	3.313294373E2	4.900000095E0	0.000000000E0
1.073551382E3	5.233519641E1	4.869178206E0	1.407020091E1	8.094891906E-1	2.950367126E2	7.172422409E0	0.000000000E0
1.074540079E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	2.950367126E2	4.900000095E0	0.000000000E0
1.075518760E3	5.233519301E1	4.869172705E0	1.408428160E1	9.778801799E-1	2.739194946E2	5.809767723E0	0.000000000E0
1.076546135E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	2.739194946E2	4.900000095E0	0.000000000E0
1.077513421E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	2.739194946E2	4.900000095E0	0.000000000E0
1.078551052E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	2.739194946E2	4.900000095E0	0.000000000E0
1.079510325E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	2.739194946E2	4.900000095E0	0.000000000E0
1.080508505E3	5.233519311E1	4.869193611E0	1.427730087E1	0.000000000E0	2.739194946E2	4.900000095E0	0.000000000E0
1.081514721E3	5.233519311E1	4.869175708E0	1.405385993E1	9.229763746E-1	2.707457275E2	7.624819279E0	0.000000000E0
1.082516458E3	5.233519407E1	4.869148926E0	1.406534949E1	1.799518466E0	2.707457275E2	7.563899517E0	0.000000000E0
1.083520534E3	5.233519399E1	4.869109402E0	1.407836701E1	2.364263773E0	2.606774292E2	8.169345856E0	0.000000000E0
1.084515272E3	5.233519354E1	4.869060963E0	1.433729494E1	2.704683542E0	2.664055481E2	5.966455936E0	0.000000000E0
1.085551001E3	5.233519270E1	4.869014064E0	1.420889831E1	2.664949179E0	2.639871826E2	5.179379940E0	0.000000000E0
1.086510461E3	5.233519452E1	4.868966330E0	1.428966765E1	2.946017742E0	2.665301819E2	6.164056301E0	0.000000000E0
1.087516509E3	5.233519577E1	4.868916883E0	1.382822480E1	2.885738611E0	2.669169312E2	6.873250484E0	0.000000000E0
1.088531747E3	5.233519685E1	4.868866070E0	1.354876815E1	3.071151972E0	2.677885742E2	6.508161545E0	0.000000000E0
1.089525297E3	5.233520087E1	4.868817320E0	1.304015308E1	2.797776699E0	2.775473633E2	6.842080593E0	0.000000000E0
1.090512032E3	5.233520787E1	4.868766843E0	1.264445362E1	3.245835543E0	2.791771240E2	6.571262360E0	0.000000000E0
1.091523292E3	5.233520818E1	4.868696805E0	1.266059727E1	4.846817493E0	2.662329712E2	7.007478714E0	0.000000000E0
1.092553057E3	5.233520526E1	4.868620882E0	1.242548302E1	4.174073219E0	2.621675720E2	7.297495365E0	0.000000000E0
1.093542072E3	5.233520105E1	4.868551682E0	1.238107468E1	4.339963913E0	2.597913513E2	8.091942787E0	0.000000000E0
